trajectory_id,time,x,y,vx,vy,speed
67,0.58,-0.12490822162181932,-0.15940961978394405,0.45074020351670374,0.556247799165693,0.7159457696941555
67,0.6,-0.11775195897172187,-0.14667657354919292,0.28546324797614875,0.6217210960077356,0.6841245406840426
67,0.62,-0.11168128236698252,-0.13338234494116702,0.2990971979148643,0.6300034159678294,0.6973976182434647
67,0.64,-0.1037087613021177,-0.12068705662495736,0.42489509798786185,0.6421919908978929,0.7700301276362596
67,0.66,-0.09680173539535328,-0.10837794174318877,0.30577851067880796,0.5867312925564663,0.6616298869140749
67,0.68,-0.09038688379031556,-0.09544406787524125,0.3056966239687961,0.6838174781828918,0.7490372282966511
67,0.7,-0.08523410171640351,-0.08250137325462648,0.28181260974917943,0.5950541903354634,0.6584131198946731
67,0.72,-0.07965706562019743,-0.07015642220711944,0.31194190472802086,0.6386806623403667,0.7107888155935455
67,0.74,-0.07180672425447225,-0.055238365243348124,0.4644594692980982,0.7731713605735746,0.9019515238813357
67,0.76,-0.06272865543449853,-0.03907448420647224,0.40187177559436527,0.7823620604705054,0.8795404013932632
67,0.78,-0.05448227322479097,-0.022526374394094488,0.45103772512210294,0.8173327146259493,0.9335243949041423
67,0.8,-0.04780081904988043,-0.005806218535286732,0.20093071089604977,0.8466308563329131,0.8701476641790138
67,0.82,-0.04516057672092766,0.010802529302670158,-0.006517316290147413,0.7875072947078426,0.7875342625116006
67,0.84,-0.0461910135629329,0.02620933606358308,-0.0463630893168679,0.7404607598115196,0.741910825417487
67,0.86,-0.04938643322853639,0.0407591343064683,-0.18414896766060102,0.6712329665239514,0.6960348681201317
67,0.88,-0.05417029722252135,0.05240942643979446,-0.2774566288788571,0.5271027132455263,0.5956672319505374
67,0.9,-0.06021054250827192,0.06286775998685704,-0.3006561021847817,0.44112118812658885,0.5338370485411811
67,0.92,-0.06612811400067925,0.07036430903882408,-0.2815979993629498,0.35387893486200084,0.45224742540370544
67,0.94,-0.07052722227466993,0.07628547081633649,-0.18504489050626396,0.23659247653855262,0.3003624667915763
67,0.96,-0.07373645592280716,0.08016425842706605,-0.16765389842580886,0.14695833215021506,0.2229452422585967
67,0.98,-0.07780495631332612,0.08333418503232176,-0.1625454946128737,0.11168499993024514,0.19721708097515947
67,1.0,-0.07996005103847935,0.08495448225367191,-0.014283987330666577,0.031470133980358646,0.0345601161283403
67,1.02,-0.07887747431771079,0.08456296257615882,0.07558500453478302,-0.09357871311982567,0.12029159762712359
67,1.04,-0.07637548431850406,0.08180148428704516,0.18936615922275518,-0.14719622677407862,0.23984634963931356
67,1.06,-0.07264301730353573,0.07981471268790294,0.18910198963188282,-0.09512538023909685,0.21167994814901453
67,1.08,-0.06892562420521539,0.07731975925219793,0.17529100306024747,-0.08243752419680139,0.19370823717530938
67,1.1,-0.06368667220711276,0.07678154425519336,0.29521625602041285,0.004975412383653571,0.29525817947534894
67,1.12,-0.05854466119178023,0.076793144133405,0.2682368876252896,0.0022752286945509066,0.26824653688074845
67,1.14,-0.05416187253774481,0.07565706534572131,0.22441768335707513,-0.05773859660249313,0.23172622238534393
67,1.16,-0.04937954381107429,0.07630559571331011,0.24432591683008878,-0.026253327243565744,0.24573235608324195
67,1.18,-0.04498744779866958,0.07768215954109324,0.2734855176698467,0.12819283626970335,0.3020392882490869
67,1.2,-0.03802147948411195,0.07853887817668505,0.37800060204271385,0.04334764164838741,0.38047795360721115
67,1.22,-0.03095561073362073,0.07994716248294745,0.29282033696612697,0.08879052720714178,0.3059861229903708
67,1.24,-0.025091041982784036,0.08232299866197379,0.31644074739709765,0.1631097152692281,0.3560049519717983
67,1.26,-0.018959622530942553,0.08632113034145507,0.2831529953072749,0.1879945261843553,0.3398787440055084
67,1.28,-0.013570004916117883,0.09095274727518528,0.29291560100594827,0.2706394703287843,0.3988048046507474
67,1.3,-0.007980989083234684,0.09716330838518643,0.25003736911184626,0.35402028430524596,0.43341556000210796
67,1.32,-0.004434101391296257,0.10357402989443058,0.05662949270699484,0.30137506809552067,0.3066493618350302
67,1.34,-0.00303074697973727,0.10857017822151394,0.09280939004335596,0.2707439595737885,0.28620949412259716
